58.57,soft=3,hs=768,esz=200,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
58.51,soft=1,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
58.43,soft=3,hs=768,esz=200,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
58.27,soft=3,hs=768,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
58.2,soft=1,hs=1024,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
58.13,soft=3,hs=768,esz=200,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
58.13,soft=3,hs=768,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
58.12,soft=1,hs=768,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
57.84,soft=3,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
57.81,soft=1,hs=1024,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
57.74,soft=1,hs=768,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
57.71,soft=1,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
57.55,soft=1,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
57.11,soft=1,hs=768,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
57.1,soft=3,hs=768,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
57.05,soft=3,hs=1024,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
57.03,soft=3,hs=1024,esz=200,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
56.75,soft=1,hs=1024,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
56.71,soft=3,hs=768,esz=200,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.67,soft=3,hs=1024,esz=200,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
56.43,soft=3,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.42,soft=3,hs=768,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.38,soft=3,hs=768,esz=200,att=general,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.22,soft=3,hs=1024,esz=300,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.21,soft=3,hs=1024,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
56.19,soft=3,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.09,soft=1,hs=1024,esz=200,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
56.08,soft=3,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.88,soft=3,hs=768,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.85,soft=1,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.72,soft=1,hs=768,esz=200,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
55.68,soft=1,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
55.62,soft=1,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
55.53,soft=3,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.51,soft=1,hs=1024,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.47,soft=3,hs=1024,esz=200,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
55.42,soft=1,hs=1024,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
55.33,soft=1,hs=768,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.32,soft=3,hs=1024,esz=300,att=general,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.22,soft=3,hs=768,esz=300,att=general,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
55.05,soft=1,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
54.98,soft=3,hs=768,esz=200,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
54.76,soft=3,hs=1024,esz=200,att=general,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
54.68,soft=3,hs=768,esz=300,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
54.6,soft=3,hs=1024,esz=200,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
54.57,soft=3,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
54.56,soft=1,hs=768,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
54.45,soft=3,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
54.45,soft=3,hs=1024,esz=300,att=general,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
54.29,soft=1,hs=768,esz=200,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
54.22,soft=3,hs=1024,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
54.11,soft=3,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
54.03,soft=1,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
53.9,soft=3,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.86,soft=1,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.62,soft=3,hs=768,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
53.55,soft=1,hs=768,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.46,soft=3,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.35,soft=1,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.29,soft=1,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
53.11,soft=3,hs=768,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.11,soft=3,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
53.11,soft=3,hs=1024,esz=200,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
53.08,soft=1,hs=1024,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
53.07,soft=1,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.96,soft=1,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.79,soft=1,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.76,soft=3,hs=1024,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.7,soft=3,hs=768,esz=300,att=general,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.69,soft=1,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.67,soft=1,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.62,soft=1,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.61,soft=3,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.56,soft=1,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.55,soft=3,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.53,soft=1,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.42,soft=3,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.35,soft=1,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.35,soft=3,hs=768,esz=200,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.35,soft=3,hs=1024,esz=300,att=general,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
52.23,soft=3,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.17,soft=1,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
52.04,soft=3,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
51.95,soft=1,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
51.83,soft=1,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
51.81,soft=3,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
51.74,soft=3,hs=768,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
51.71,soft=3,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
51.42,soft=1,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
51.42,soft=3,hs=1024,esz=200,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
51.37,soft=3,hs=768,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
51.32,soft=1,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
51.29,soft=3,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
50.91,soft=3,hs=1024,esz=200,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove-twitter,tr=150
50.91,soft=3,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
50.9,soft=1,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
50.55,soft=3,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=1,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
50.11,soft=3,hs=768,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
50.09,soft=3,hs=1024,esz=300,att=none,nl=2,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
49.47,soft=3,hs=1024,esz=300,att=none,nl=3,rnn=lstm,lr=3,dr=0.1,clip=0.1,lt=encdec,opt=sgd,emb=glove,tr=150
